"Date caught","Catcher","Type","Weight","Reaction Time (ms)","Last updated: Thu Jan 09 23:57:21 PST 2014"
2013-12-15 14:46:28,tmodi,resplendent shark,9.1651,0
2014-01-07 20:40:40,SUSAltd,slippery coelacanth,9.1546,789
2013-12-14 02:25:14,SUSAltd,poisonous anchovy,9.1101,0
2013-12-19 02:46:44,SUSAltd,shiny bass,9.1038,0
2013-12-19 02:00:32,jeffmeng,zealous pilotfish,9.1031,0
2013-12-15 02:42:16,jeffmeng,burning x-ray fish,9.0855,0
2013-12-20 18:27:27,tetranoir1,literary presentfish,9.0778,0
2014-01-04 02:17:20,SUSAltd,fabulous velvetfish,9.0092,0
2013-12-19 01:48:51,SUSAltd,gregarious medusafish,9.0064,0
2014-01-02 11:30:29,SUSAltd,winged pollyfish,8.9872,0
2013-12-16 00:48:51,j39m,European weeverfish,8.9668,0
2013-12-21 14:00:21,SUSAltd,holly ponyfish,8.9616,0
2013-12-21 14:43:29,jeffmeng,icy Santafish,8.9398,0
2014-01-07 23:04:10,SUSAltd,expressive butterflyfish,8.9383,1389164650562
2013-12-16 00:36:52,jeffmeng,Asian springfish,8.9135,0
2013-12-21 18:21:24,tetranoir,nippy poolfish,8.8846,0
2013-12-19 14:11:43,Zorael,flawless tinselfish,8.8811,0
2013-12-20 00:57:47,jeffmeng,secret trumpetfish,8.8641,0
2014-01-04 01:01:39,SBot,spiky jellynose fish,8.8547,0
2014-01-08 01:10:49,SUSAltd,shiny kingfish,8.8288,1389172249214
2014-01-09 23:43:46,SUSAltd,slithering shamanfish,8.82,907
2013-12-16 19:33:42,tetranoir,cool minnow,8.819,0
2013-12-27 16:33:21,SUSAltd,nippy snowfish,8.8142,0
2013-12-15 19:31:44,SUSAltd,robotic pipefish,8.8134,0
2013-12-14 02:24:21,j39m,glass herring,8.8123,0
2013-12-20 16:18:41,SUSAltd,chilly milkfish,8.7477,0
2014-01-08 00:57:47,SBot,spiky blackfish,8.6981,1389171467567
2013-12-19 18:01:39,tmodi,snowy Christmasfish,8.6577,0
2014-01-02 17:48:24,SBot,X-rated tripodfish,8.6531,0
2013-12-28 22:10:46,SUSAltd,leopard-spotted ornamentfish,8.6264,0
2013-12-15 02:09:14,SUSAltd,glow-in-the-dark pufferfish,8.6247,0
2013-12-16 18:39:16,tmodi,bigeye tetrafish,8.616,0
2014-01-04 00:11:32,SUSAltd,professional triggerfish,8.6108,0
2013-12-15 18:14:47,SUSAltd,awkward tripodfish,8.5963,0
2014-01-02 18:08:55,SUSAltd,awkward oarfish,8.5843,0
2013-12-19 16:20:10,SUSAltd,holly swordfish,8.5759,0
2013-12-28 20:29:07,SUSAltd,nosey Christmasfish,8.5574,0
2013-12-19 18:56:41,Zorael,gift-giving poolfish,8.5499,0
2013-12-20 00:10:36,SirSUSA,hairy stingfish,8.5413,0
2013-12-28 03:46:00,caretcaret,beached winterfish,8.5292,0
2013-12-17 20:35:14,satrix,oxidized surgeonfish,8.4625,0
2013-12-15 00:46:01,SUSAltd,spike-tailed gunard,8.4324,0
2014-01-08 03:53:05,SUSAltd,uncomfortable pencilfish,8.4313,1389181985216
2013-12-19 13:53:10,SUSAltd,electric snowmanfish,8.4312,0
2014-01-01 20:56:09,SUSAltd,high treefish,8.4305,0
2014-01-04 02:10:26,SBot,X-rated soldierfish,8.4289,0
2013-12-15 19:39:31,SUSAltd,radiant graveldiver,8.4178,0
2013-12-14 20:53:14,tmodi,electronic coffinfish,8.4095,0
2013-12-16 20:11:29,SUSAltd,naughty herring,8.4033,0
2013-12-17 20:43:50,jeffmeng,jolly pricklefish,8.4002,0
2013-12-18 20:09:35,SUSAltd,happy jinglefish,8.3918,0
2013-12-19 17:36:10,SUSAltd,spiky reindeerfish,8.2667,0
2013-12-14 23:16:45,jeffmeng,delirious graveldiver,8.266,0
2013-12-15 21:57:31,SUSAltd,red-hot nurseryfish,8.2648,0
2013-12-20 21:07:59,SUSAltd,jolly archerfish,8.2336,0
